runi_codigo,runi_anio,runi_universidad,runi_semestre,runi_nivel_educacion_superior,runi_programa,runi_categoria_registro,runi_genero,runi_num_personas
6346,2010,1,1,5,91,2,1,0
6347,2010,1,1,5,90,2,1,0
6348,2010,1,1,5,152,2,1,0
6349,2010,1,1,5,31,2,1,16
6350,2010,1,1,5,29,2,1,17
6351,2010,1,1,5,27,2,1,27
6352,2010,1,1,5,32,2,1,35
6353,2010,1,1,5,28,2,1,17
6354,2010,1,1,5,30,2,1,29
6355,2010,1,1,5,33,2,1,2
6356,2010,1,1,5,35,2,1,17
6357,2010,1,1,5,41,2,1,20
6358,2010,1,1,5,37,2,1,20
6359,2010,1,1,5,38,2,1,16
6360,2010,1,1,5,245,2,1,9
6361,2010,1,1,5,25,2,1,22
6362,2010,1,1,5,22,2,1,0
6363,2010,1,1,6,50,2,1,27
6364,2010,1,1,6,51,2,1,0
6365,2010,1,1,6,52,2,1,13
6366,2010,1,1,6,246,2,1,10
6367,2010,1,1,6,247,2,1,8
6368,2010,1,1,6,89,2,1,7
6369,2010,1,1,6,157,2,1,0
6370,2010,1,1,6,53,2,1,8
6371,2010,1,1,6,55,2,1,0
6372,2010,1,1,6,54,2,1,0
6373,2010,1,1,6,248,2,1,8
6374,2010,1,1,6,57,2,1,1
6375,2010,1,1,6,58,2,1,2
6376,2010,1,1,6,59,2,1,0
6377,2010,1,1,6,60,2,1,0
6378,2010,1,1,6,61,2,1,2
6379,2010,1,1,6,62,2,1,15
6380,2010,1,1,6,65,2,1,1
6381,2010,1,1,6,66,2,1,5
6382,2010,1,1,6,67,2,1,5
6383,2010,1,1,6,153,2,1,42
6384,2010,1,1,6,249,2,1,0
6385,2010,1,1,6,63,2,1,0
6386,2010,1,1,6,68,2,1,6
6387,2010,1,1,6,250,2,1,0
6388,2010,1,1,6,71,2,1,0
6389,2010,1,1,5,1,2,2,71
6390,2010,1,1,5,6,2,2,145
6391,2010,1,1,5,88,2,2,20
6392,2010,1,1,5,14,2,2,22
6393,2010,1,1,5,13,2,2,15
6394,2010,1,1,5,34,2,2,29
6395,2010,1,1,5,15,2,2,9
6396,2010,1,1,5,19,2,2,10
6397,2010,1,1,5,21,2,2,7
6398,2010,1,1,5,11,2,2,0
6399,2010,1,1,5,151,2,2,0
6400,2010,1,1,5,174,2,2,0
6401,2010,1,1,5,244,2,2,0
6402,2010,1,1,5,91,2,2,0
6403,2010,1,1,5,90,2,2,0
6404,2010,1,1,5,152,2,2,0
6405,2010,1,1,5,31,2,2,19
6406,2010,1,1,5,29,2,2,20
6407,2010,1,1,5,27,2,2,14
6408,2010,1,1,5,32,2,2,7
6409,2010,1,1,5,28,2,2,17
6410,2010,1,1,5,30,2,2,11
6411,2010,1,1,5,33,2,2,76
6412,2010,1,1,5,35,2,2,25
6413,2010,1,1,5,41,2,2,26
6414,2010,1,1,5,37,2,2,14
6415,2010,1,1,5,38,2,2,9
6416,2010,1,1,5,245,2,2,34
6417,2010,1,1,5,25,2,2,6
6418,2010,1,1,5,22,2,2,0
6419,2010,1,1,6,50,2,2,7
6420,2010,1,1,6,51,2,2,0
6421,2010,1,1,6,52,2,2,18
6422,2010,1,1,6,246,2,2,10
6423,2010,1,1,6,247,2,2,8
6424,2010,1,1,6,89,2,2,18
6425,2010,1,1,6,157,2,2,0
6426,2010,1,1,6,53,2,2,10
6427,2010,1,1,6,55,2,2,5
6428,2010,1,1,6,54,2,2,0
6429,2010,1,1,6,248,2,2,25
6430,2010,1,1,6,57,2,2,1
6431,2010,1,1,6,58,2,2,1
6432,2010,1,1,6,59,2,2,2
6433,2010,1,1,6,60,2,2,3
6434,2010,1,1,6,61,2,2,2
6435,2010,1,1,6,62,2,2,6
6436,2010,1,1,6,65,2,2,6
6437,2010,1,1,6,66,2,2,13
6438,2010,1,1,6,67,2,2,8
6439,2010,1,1,6,153,2,2,57
6440,2010,1,1,6,249,2,2,0
6441,2010,1,1,6,63,2,2,0
6442,2010,1,1,6,68,2,2,6
6443,2010,1,1,6,250,2,2,0
6444,2010,1,1,6,71,2,2,0
6445,2010,1,2,5,1,2,1,61
6446,2010,1,2,5,6,2,1,66
6447,2010,1,2,5,88,2,1,21
6448,2010,1,2,5,14,2,1,18
6449,2010,1,2,5,13,2,1,20
6450,2010,1,2,5,34,2,1,15
6451,2010,1,2,5,15,2,1,32
6452,2010,1,2,5,19,2,1,34
6453,2010,1,2,5,21,2,1,3
6454,2010,1,2,5,11,2,1,0
6455,2010,1,2,5,151,2,1,0
6456,2010,1,2,5,174,2,1,0
6457,2010,1,2,5,244,2,1,0
6458,2010,1,2,5,91,2,1,0
6459,2010,1,2,5,90,2,1,0
6460,2010,1,2,5,152,2,1,0
6461,2010,1,2,5,31,2,1,0
6462,2010,1,2,5,29,2,1,15
6463,2010,1,2,5,27,2,1,23
6464,2010,1,2,5,32,2,1,38
6465,2010,1,2,5,28,2,1,14
6466,2010,1,2,5,30,2,1,22
6467,2010,1,2,5,33,2,1,0
6468,2010,1,2,5,35,2,1,0
6469,2010,1,2,5,41,2,1,24
6470,2010,1,2,5,37,2,1,30
6471,2010,1,2,5,38,2,1,15
6472,2010,1,2,5,245,2,1,15
6473,2010,1,2,5,25,2,1,24
6474,2010,1,2,5,22,2,1,0
6475,2010,1,2,6,50,2,1,22
6476,2010,1,2,6,51,2,1,23
6477,2010,1,2,6,52,2,1,0
6478,2010,1,2,6,246,2,1,0
6479,2010,1,2,6,247,2,1,0
6480,2010,1,2,6,89,2,1,0
6481,2010,1,2,6,157,2,1,0
6482,2010,1,2,6,53,2,1,0
6483,2010,1,2,6,55,2,1,0
6484,2010,1,2,6,54,2,1,0
6485,2010,1,2,6,248,2,1,0
6486,2010,1,2,6,57,2,1,0
6487,2010,1,2,6,58,2,1,0
6488,2010,1,2,6,59,2,1,0
6489,2010,1,2,6,60,2,1,0
6490,2010,1,2,6,61,2,1,0
6491,2010,1,2,6,62,2,1,10
6492,2010,1,2,6,65,2,1,
6493,2010,1,2,6,66,2,1,2
6494,2010,1,2,6,67,2,1,4
6495,2010,1,2,6,153,2,1,29
6496,2010,1,2,6,249,2,1,15
6497,2010,1,2,6,63,2,1,0
6498,2010,1,2,6,68,2,1,9
6499,2010,1,2,6,250,2,1,0
6500,2010,1,2,6,71,2,1,0
6501,2010,1,2,5,1,2,2,55
6502,2010,1,2,5,6,2,2,103
6503,2010,1,2,5,88,2,2,18
6504,2010,1,2,5,14,2,2,26
6505,2010,1,2,5,13,2,2,26
6506,2010,1,2,5,34,2,2,30
6507,2010,1,2,5,15,2,2,8
6508,2010,1,2,5,19,2,2,8
6509,2010,1,2,5,21,2,2,37
6510,2010,1,2,5,11,2,2,0
6511,2010,1,2,5,151,2,2,0
6512,2010,1,2,5,174,2,2,0
6513,2010,1,2,5,244,2,2,0
6514,2010,1,2,5,91,2,2,0
6515,2010,1,2,5,90,2,2,0
6516,2010,1,2,5,152,2,2,0
6517,2010,1,2,5,31,2,2,0
6518,2010,1,2,5,29,2,2,19
6519,2010,1,2,5,27,2,2,23
6520,2010,1,2,5,32,2,2,7
6521,2010,1,2,5,28,2,2,31
6522,2010,1,2,5,30,2,2,11
6523,2010,1,2,5,33,2,2,44
6524,2010,1,2,5,35,2,2,0
6525,2010,1,2,5,41,2,2,21
6526,2010,1,2,5,37,2,2,14
6527,2010,1,2,5,38,2,2,7
6528,2010,1,2,5,245,2,2,26
6529,2010,1,2,5,25,2,2,15
6530,2010,1,2,5,22,2,2,0
6531,2010,1,2,6,50,2,2,8
6532,2010,1,2,6,51,2,2,8
6533,2010,1,2,6,52,2,2,0
6534,2010,1,2,6,246,2,2,0
6535,2010,1,2,6,247,2,2,0
6536,2010,1,2,6,89,2,2,0
6537,2010,1,2,6,157,2,2,0
6538,2010,1,2,6,53,2,2,0
6539,2010,1,2,6,55,2,2,0
6540,2010,1,2,6,54,2,2,0
6541,2010,1,2,6,248,2,2,0
6542,2010,1,2,6,57,2,2,0
6543,2010,1,2,6,58,2,2,0
6544,2010,1,2,6,59,2,2,0
6545,2010,1,2,6,60,2,2,0
6546,2010,1,2,6,61,2,2,0
6547,2010,1,2,6,62,2,2,4
6548,2010,1,2,6,65,2,2,
6549,2010,1,2,6,66,2,2,14
6550,2010,1,2,6,67,2,2,6
6551,2010,1,2,6,153,2,2,43
6552,2010,1,2,6,249,2,2,8
6553,2010,1,2,6,63,2,2,0
6554,2010,1,2,6,68,2,2,7
6555,2010,1,2,6,250,2,2,0
6556,2010,1,2,6,71,2,2,0
6557,2010,1,1,5,1,3,1,499
6558,2010,1,1,5,6,3,1,580
6559,2010,1,1,5,88,3,1,159
6560,2010,1,1,5,14,3,1,90
6561,2010,1,1,5,13,3,1,325
6562,2010,1,1,5,34,3,1,127
6563,2010,1,1,5,15,3,1,257
6564,2010,1,1,5,19,3,1,392
6565,2010,1,1,5,21,3,1,417
6566,2010,1,1,5,11,3,1,8
6567,2010,1,1,5,151,3,1,0
6568,2010,1,1,5,174,3,1,0
6569,2010,1,1,5,244,3,1,0
6570,2010,1,1,5,91,3,1,1
6571,2010,1,1,5,90,3,1,0
6572,2010,1,1,5,152,3,1,0
6573,2010,1,1,5,31,3,1,68
6574,2010,1,1,5,29,3,1,123
6575,2010,1,1,5,27,3,1,131
6576,2010,1,1,5,32,3,1,305
6577,2010,1,1,5,28,3,1,133
6578,2010,1,1,5,30,3,1,175
6579,2010,1,1,5,33,3,1,7
6580,2010,1,1,5,35,3,1,74
6581,2010,1,1,5,41,3,1,241
6582,2010,1,1,5,37,3,1,45
6583,2010,1,1,5,38,3,1,75
6584,2010,1,1,5,245,3,1,38
6585,2010,1,1,5,25,3,1,22
6586,2010,1,1,5,22,3,1,0
6587,2010,1,1,6,50,3,1,56
6588,2010,1,1,6,51,3,1,26
6589,2010,1,1,6,52,3,1,13
6590,2010,1,1,6,246,3,1,8
6591,2010,1,1,6,247,3,1,7
6592,2010,1,1,6,89,3,1,7
6593,2010,1,1,6,157,3,1,2
6594,2010,1,1,6,53,3,1,8
6595,2010,1,1,6,55,3,1,0
6596,2010,1,1,6,54,3,1,7
6597,2010,1,1,6,248,3,1,26
6598,2010,1,1,6,57,3,1,6
6599,2010,1,1,6,58,3,1,7
6600,2010,1,1,6,59,3,1,9
6601,2010,1,1,6,60,3,1,7
6602,2010,1,1,6,61,3,1,8
6603,2010,1,1,6,62,3,1,37
6604,2010,1,1,6,65,3,1,12
6605,2010,1,1,6,66,3,1,13
6606,2010,1,1,6,67,3,1,13
6607,2010,1,1,6,153,3,1,32
6608,2010,1,1,6,249,3,1,15
6609,2010,1,1,6,63,3,1,21
6610,2010,1,1,6,68,3,1,18
6611,2010,1,1,6,250,3,1,12
6612,2010,1,1,6,71,3,1,14
6613,2010,1,1,5,1,3,2,610
6614,2010,1,1,5,6,3,2,773
6615,2010,1,1,5,88,3,2,150
6616,2010,1,1,5,14,3,2,123
6617,2010,1,1,5,13,3,2,191
6618,2010,1,1,5,34,3,2,304
6619,2010,1,1,5,15,3,2,72
6620,2010,1,1,5,19,3,2,135
6621,2010,1,1,5,21,3,2,67
6622,2010,1,1,5,11,3,2,14
6623,2010,1,1,5,151,3,2,1
6624,2010,1,1,5,174,3,2,1
6625,2010,1,1,5,244,3,2,0
6626,2010,1,1,5,91,3,2,0
6627,2010,1,1,5,90,3,2,0
6628,2010,1,1,5,152,3,2,3
6629,2010,1,1,5,31,3,2,83
6630,2010,1,1,5,29,3,2,209
6631,2010,1,1,5,27,3,2,145
6632,2010,1,1,5,32,3,2,88
6633,2010,1,1,5,28,3,2,165
6634,2010,1,1,5,30,3,2,86
6635,2010,1,1,5,33,3,2,416
6636,2010,1,1,5,35,3,2,126
6637,2010,1,1,5,41,3,2,244
6638,2010,1,1,5,37,3,2,22
6639,2010,1,1,5,38,3,2,65
6640,2010,1,1,5,245,3,2,138
6641,2010,1,1,5,25,3,2,6
6642,2010,1,1,5,22,3,2,0
6643,2010,1,1,6,50,3,2,11
6644,2010,1,1,6,51,3,2,6
6645,2010,1,1,6,52,3,2,18
6646,2010,1,1,6,246,3,2,12
6647,2010,1,1,6,247,3,2,10
6648,2010,1,1,6,89,3,2,18
6649,2010,1,1,6,157,3,2,7
6650,2010,1,1,6,53,3,2,10
6651,2010,1,1,6,55,3,2,5
6652,2010,1,1,6,54,3,2,4
6653,2010,1,1,6,248,3,2,27
6654,2010,1,1,6,57,3,2,3
6655,2010,1,1,6,58,3,2,1
6656,2010,1,1,6,59,3,2,4
6657,2010,1,1,6,60,3,2,3
6658,2010,1,1,6,61,3,2,12
6659,2010,1,1,6,62,3,2,20
6660,2010,1,1,6,65,3,2,25
6661,2010,1,1,6,66,3,2,39
6662,2010,1,1,6,67,3,2,38
6663,2010,1,1,6,153,3,2,45
6664,2010,1,1,6,249,3,2,17
6665,2010,1,1,6,63,3,2,11
6666,2010,1,1,6,68,3,2,26
6667,2010,1,1,6,250,3,2,20
6668,2010,1,1,6,71,3,2,12
6669,2010,1,2,5,1,3,1,526
6670,2010,1,2,5,6,3,1,506
6671,2010,1,2,5,88,3,1,169
6672,2010,1,2,5,14,3,1,81
6673,2010,1,2,5,13,3,1,310
6674,2010,1,2,5,34,3,1,125
6675,2010,1,2,5,15,3,1,254
6676,2010,1,2,5,19,3,1,394
6677,2010,1,2,5,21,3,1,435
6678,2010,1,2,5,11,3,1,0
6679,2010,1,2,5,151,3,1,0
6680,2010,1,2,5,174,3,1,1
6681,2010,1,2,5,244,3,1,0
6682,2010,1,2,5,91,3,1,1
6683,2010,1,2,5,90,3,1,1
6684,2010,1,2,5,152,3,1,0
6685,2010,1,2,5,31,3,1,60
6686,2010,1,2,5,29,3,1,124
6687,2010,1,2,5,27,3,1,128
6688,2010,1,2,5,32,3,1,353
6689,2010,1,2,5,28,3,1,136
6690,2010,1,2,5,30,3,1,179
6691,2010,1,2,5,33,3,1,5
6692,2010,1,2,5,35,3,1,64
6693,2010,1,2,5,41,3,1,234
6694,2010,1,2,5,37,3,1,67
6695,2010,1,2,5,38,3,1,82
6696,2010,1,2,5,245,3,1,47
6697,2010,1,2,5,25,3,1,42
6698,2010,1,2,5,22,3,1,0
6699,2010,1,2,6,50,3,1,40
6700,2010,1,2,6,51,3,1,24
6701,2010,1,2,6,52,3,1,12
6702,2010,1,2,6,246,3,1,8
6703,2010,1,2,6,247,3,1,7
6704,2010,1,2,6,89,3,1,5
6705,2010,1,2,6,157,3,1,0
6706,2010,1,2,6,53,3,1,8
6707,2010,1,2,6,55,3,1,0
6708,2010,1,2,6,54,3,1,7
6709,2010,1,2,6,248,3,1,30
6710,2010,1,2,6,57,3,1,5
6711,2010,1,2,6,58,3,1,7
6712,2010,1,2,6,59,3,1,5
6713,2010,1,2,6,60,3,1,6
6714,2010,1,2,6,61,3,1,7
6715,2010,1,2,6,62,3,1,43
6716,2010,1,2,6,65,3,1,9
6717,2010,1,2,6,66,3,1,8
6718,2010,1,2,6,67,3,1,11
6719,2010,1,2,6,153,3,1,44
6720,2010,1,2,6,249,3,1,20
6721,2010,1,2,6,63,3,1,29
6722,2010,1,2,6,68,3,1,5
6723,2010,1,2,6,250,3,1,12
6724,2010,1,2,6,71,3,1,10
6725,2010,1,2,5,1,3,2,635
6726,2010,1,2,5,6,3,2,839
6727,2010,1,2,5,88,3,2,150
6728,2010,1,2,5,14,3,2,126
6729,2010,1,2,5,13,3,2,204
6730,2010,1,2,5,34,3,2,291
6731,2010,1,2,5,15,3,2,78
6732,2010,1,2,5,19,3,2,126
6733,2010,1,2,5,21,3,2,70
6734,2010,1,2,5,11,3,2,0
6735,2010,1,2,5,151,3,2,1
6736,2010,1,2,5,174,3,2,1
6737,2010,1,2,5,244,3,2,1
6738,2010,1,2,5,91,3,2,0
6739,2010,1,2,5,90,3,2,1
6740,2010,1,2,5,152,3,2,1
6741,2010,1,2,5,31,3,2,73
6742,2010,1,2,5,29,3,2,202
6743,2010,1,2,5,27,3,2,150
6744,2010,1,2,5,32,3,2,64
6745,2010,1,2,5,28,3,2,170
6746,2010,1,2,5,30,3,2,89
6747,2010,1,2,5,33,3,2,431
6748,2010,1,2,5,35,3,2,114
6749,2010,1,2,5,41,3,2,234
6750,2010,1,2,5,37,3,2,30
6751,2010,1,2,5,38,3,2,55
6752,2010,1,2,5,245,3,2,145
6753,2010,1,2,5,25,3,2,21
6754,2010,1,2,5,22,3,2,0
6755,2010,1,2,6,50,3,2,15
6756,2010,1,2,6,51,3,2,8
6757,2010,1,2,6,52,3,2,16
6758,2010,1,2,6,246,3,2,12
6759,2010,1,2,6,247,3,2,10
6760,2010,1,2,6,89,3,2,17
6761,2010,1,2,6,157,3,2,0
6762,2010,1,2,6,53,3,2,11
6763,2010,1,2,6,55,3,2,5
6764,2010,1,2,6,54,3,2,4
6765,2010,1,2,6,248,3,2,30
6766,2010,1,2,6,57,3,2,3
6767,2010,1,2,6,58,3,2,1
6768,2010,1,2,6,59,3,2,3
6769,2010,1,2,6,60,3,2,3
6770,2010,1,2,6,61,3,2,9
6771,2010,1,2,6,62,3,2,19
6772,2010,1,2,6,65,3,2,17
6773,2010,1,2,6,66,3,2,32
6774,2010,1,2,6,67,3,2,20
6775,2010,1,2,6,153,3,2,73
6776,2010,1,2,6,249,3,2,31
6777,2010,1,2,6,63,3,2,18
6778,2010,1,2,6,68,3,2,17
6779,2010,1,2,6,250,3,2,20
6780,2010,1,2,6,71,3,2,13
6781,2010,1,,5,1,4,1,83
6782,2010,1,,5,6,4,1,70
6783,2010,1,,5,88,4,1,24
6784,2010,1,,5,11,4,1,0
6785,2010,1,,5,14,4,1,0
6786,2010,1,,5,13,4,1,0
6787,2010,1,,5,34,4,1,19
6788,2010,1,,5,15,4,1,32
6789,2010,1,,5,19,4,1,10
6790,2010,1,,5,21,4,1,82
6791,2010,1,,5,151,4,1,0
6792,2010,1,,5,92,4,1,0
6793,2010,1,,5,152,4,1,0
6794,2010,1,,5,31,4,1,7
6795,2010,1,,5,29,4,1,14
6796,2010,1,,5,27,4,1,15
6797,2010,1,,5,32,4,1,0
6798,2010,1,,5,28,4,1,3
6799,2010,1,,5,30,4,1,17
6800,2010,1,,5,33,4,1,0
6801,2010,1,,5,35,4,1,0
6802,2010,1,,5,38,4,1,8
6803,2010,1,,5,41,4,1,2
6804,2010,1,,6,50,4,1,0
6805,2010,1,,6,51,4,1,24
6806,2010,1,,6,52,4,1,0
6807,2010,1,,6,89,4,1,0
6808,2010,1,,6,53,4,1,0
6809,2010,1,,6,157,4,1,2
6810,2010,1,,6,55,4,1,5
6811,2010,1,,6,54,4,1,7
6812,2010,1,,6,57,4,1,3
6813,2010,1,,6,58,4,1,0
6814,2010,1,,6,59,4,1,0
6815,2010,1,,6,60,4,1,0
6816,2010,1,,6,61,4,1,0
6817,2010,1,,6,62,4,1,19
6818,2010,1,,6,65,4,1,11
6819,2010,1,,6,66,4,1,8
6820,2010,1,,6,67,4,1,9
6821,2010,1,,6,153,4,1,8
6822,2010,1,,6,154,4,1,9
6823,2010,1,,6,155,4,1,11
6824,2010,1,,6,156,4,1,0
6825,2010,1,,6,71,4,1,2
6826,2010,1,,5,1,4,2,94
6827,2010,1,,5,6,4,2,101
6828,2010,1,,5,88,4,2,26
6829,2010,1,,5,11,4,2,0
6830,2010,1,,5,14,4,2,0
6831,2010,1,,5,13,4,2,0
6832,2010,1,,5,34,4,2,36
6833,2010,1,,5,15,4,2,8
6834,2010,1,,5,19,4,2,4
6835,2010,1,,5,21,4,2,17
6836,2010,1,,5,151,4,2,1
6837,2010,1,,5,92,4,2,0
6838,2010,1,,5,152,4,2,1
6839,2010,1,,5,31,4,2,16
6840,2010,1,,5,29,4,2,38
6841,2010,1,,5,27,4,2,27
6842,2010,1,,5,32,4,2,0
6843,2010,1,,5,28,4,2,7
6844,2010,1,,5,30,4,2,11
6845,2010,1,,5,33,4,2,55
6846,2010,1,,5,35,4,2,0
6847,2010,1,,5,38,4,2,5
6848,2010,1,,5,41,4,2,4
6849,2010,1,,6,50,4,2,0
6850,2010,1,,6,51,4,2,6
6851,2010,1,,6,52,4,2,0
6852,2010,1,,6,89,4,2,0
6853,2010,1,,6,53,4,2,1
6854,2010,1,,6,157,4,2,7
6855,2010,1,,6,55,4,2,5
6856,2010,1,,6,54,4,2,4
6857,2010,1,,6,57,4,2,0
6858,2010,1,,6,58,4,2,0
6859,2010,1,,6,59,4,2,0
6860,2010,1,,6,60,4,2,0
6861,2010,1,,6,61,4,2,0
6862,2010,1,,6,62,4,2,6
6863,2010,1,,6,65,4,2,20
6864,2010,1,,6,66,4,2,26
6865,2010,1,,6,67,4,2,28
6866,2010,1,,6,153,4,2,15
6867,2010,1,,6,154,4,2,11
6868,2010,1,,6,155,4,2,18
6869,2010,1,,6,156,4,2,0
6870,2010,1,,6,71,4,2,1
6871,2010,1,1,5,1,5,1,1
6872,2010,1,1,5,6,5,1,9
6873,2010,1,1,5,88,5,1,3
6874,2010,1,1,5,11,5,1,0
6875,2010,1,1,5,14,5,1,0
6876,2010,1,1,5,13,5,1,23
6877,2010,1,1,5,34,5,1,7
6878,2010,1,1,5,15,5,1,0
6879,2010,1,1,5,19,5,1,22
6880,2010,1,1,5,21,5,1,3
6881,2010,1,1,5,151,5,1,0
6882,2010,1,1,5,92,5,1,1
6883,2010,1,1,5,152,5,1,0
6884,2010,1,1,5,31,5,1,4
6885,2010,1,1,5,29,5,1,10
6886,2010,1,1,5,27,5,1,6
6887,2010,1,1,5,32,5,1,15
6888,2010,1,1,5,28,5,1,11
6889,2010,1,1,5,30,5,1,8
6890,2010,1,1,5,33,5,1,1
6891,2010,1,1,5,35,5,1,3
6892,2010,1,1,5,38,5,1,6
6893,2010,1,1,5,41,5,1,12
6894,2010,1,1,6,50,5,1,17
6895,2010,1,1,6,51,5,1,0
6896,2010,1,1,6,52,5,1,17
6897,2010,1,1,6,89,5,1,3
6898,2010,1,1,6,53,5,1,3
6899,2010,1,1,6,157,5,1,0
6900,2010,1,1,6,55,5,1,0
6901,2010,1,1,6,54,5,1,0
6902,2010,1,1,6,57,5,1,0
6903,2010,1,1,6,58,5,1,1
6904,2010,1,1,6,59,5,1,0
6905,2010,1,1,6,60,5,1,0
6906,2010,1,1,6,61,5,1,1
6907,2010,1,1,6,62,5,1,15
6908,2010,1,1,6,65,5,1,0
6909,2010,1,1,6,66,5,1,0
6910,2010,1,1,6,67,5,1,0
6911,2010,1,1,6,153,5,1,5
6912,2010,1,1,6,154,5,1,0
6913,2010,1,1,6,155,5,1,1
6914,2010,1,1,6,156,5,1,3
6915,2010,1,1,6,71,5,1,0
6916,2010,1,1,5,1,5,2,6
6917,2010,1,1,5,6,5,2,14
6918,2010,1,1,5,88,5,2,3
6919,2010,1,1,5,11,5,2,0
6920,2010,1,1,5,14,5,2,0
6921,2010,1,1,5,13,5,2,9
6922,2010,1,1,5,34,5,2,27
6923,2010,1,1,5,15,5,2,6
6924,2010,1,1,5,19,5,2,9
6925,2010,1,1,5,21,5,2,1
6926,2010,1,1,5,151,5,2,0
6927,2010,1,1,5,92,5,2,1
6928,2010,1,1,5,152,5,2,0
6929,2010,1,1,5,31,5,2,1
6930,2010,1,1,5,29,5,2,15
6931,2010,1,1,5,27,5,2,5
6932,2010,1,1,5,32,5,2,2
6933,2010,1,1,5,28,5,2,14
6934,2010,1,1,5,30,5,2,6
6935,2010,1,1,5,33,5,2,12
6936,2010,1,1,5,35,5,2,6
6937,2010,1,1,5,38,5,2,2
6938,2010,1,1,5,41,5,2,7
6939,2010,1,1,6,50,5,2,9
6940,2010,1,1,6,51,5,2,1
6941,2010,1,1,6,52,5,2,19
6942,2010,1,1,6,89,5,2,1
6943,2010,1,1,6,53,5,2,7
6944,2010,1,1,6,157,5,2,0
6945,2010,1,1,6,55,5,2,0
6946,2010,1,1,6,54,5,2,0
6947,2010,1,1,6,57,5,2,2
6948,2010,1,1,6,58,5,2,1
6949,2010,1,1,6,59,5,2,2
6950,2010,1,1,6,60,5,2,1
6951,2010,1,1,6,61,5,2,3
6952,2010,1,1,6,62,5,2,11
6953,2010,1,1,6,65,5,2,1
6954,2010,1,1,6,66,5,2,3
6955,2010,1,1,6,67,5,2,0
6956,2010,1,1,6,153,5,2,4
6957,2010,1,1,6,154,5,2,5
6958,2010,1,1,6,155,5,2,2
6959,2010,1,1,6,156,5,2,3
6960,2010,1,1,6,71,5,2,0
6961,2010,1,2,5,1,5,1,29
6962,2010,1,2,5,6,5,1,40
6963,2010,1,2,5,88,5,1,11
6964,2010,1,2,5,11,5,1,7
6965,2010,1,2,5,14,5,1,18
6966,2010,1,2,5,13,5,1,28
6967,2010,1,2,5,34,5,1,9
6968,2010,1,2,5,15,5,1,7
6969,2010,1,2,5,19,5,1,15
6970,2010,1,2,5,21,5,1,52
6971,2010,1,2,5,151,5,1,0
6972,2010,1,2,5,92,5,1,0
6973,2010,1,2,5,152,5,1,0
6974,2010,1,2,5,31,5,1,2
6975,2010,1,2,5,29,5,1,7
6976,2010,1,2,5,27,5,1,2
6977,2010,1,2,5,32,5,1,23
6978,2010,1,2,5,28,5,1,7
6979,2010,1,2,5,30,5,1,4
6980,2010,1,2,5,33,5,1,0
6981,2010,1,2,5,35,5,1,19
6982,2010,1,2,5,38,5,1,4
6983,2010,1,2,5,41,5,1,21
6984,2010,1,2,6,50,5,1,22
6985,2010,1,2,6,51,5,1,15
6986,2010,1,2,6,52,5,1,0
6987,2010,1,2,6,89,5,1,6
6988,2010,1,2,6,53,5,1,8
6989,2010,1,2,6,157,5,1,2
6990,2010,1,2,6,55,5,1,0
6991,2010,1,2,6,54,5,1,2
6992,2010,1,2,6,57,5,1,1
6993,2010,1,2,6,58,5,1,0
6994,2010,1,2,6,59,5,1,3
6995,2010,1,2,6,60,5,1,1
6996,2010,1,2,6,61,5,1,3
6997,2010,1,2,6,62,5,1,9
6998,2010,1,2,6,65,5,1,11
6999,2010,1,2,6,66,5,1,8
7000,2010,1,2,6,67,5,1,9
7001,2010,1,2,6,153,5,1,10
7002,2010,1,2,6,154,5,1,6
7003,2010,1,2,6,155,5,1,11
7004,2010,1,2,6,156,5,1,9
7005,2010,1,2,6,71,5,1,0
7006,2010,1,2,5,1,5,2,30
7007,2010,1,2,5,6,5,2,70
7008,2010,1,2,5,88,5,2,17
7009,2010,1,2,5,11,5,2,14
7010,2010,1,2,5,14,5,2,16
7011,2010,1,2,5,13,5,2,22
7012,2010,1,2,5,34,5,2,26
7013,2010,1,2,5,15,5,2,1
7014,2010,1,2,5,19,5,2,10
7015,2010,1,2,5,21,5,2,9
7016,2010,1,2,5,151,5,2,0
7017,2010,1,2,5,92,5,2,0
7018,2010,1,2,5,152,5,2,1
7019,2010,1,2,5,31,5,2,1
7020,2010,1,2,5,29,5,2,15
7021,2010,1,2,5,27,5,2,3
7022,2010,1,2,5,32,5,2,5
7023,2010,1,2,5,28,5,2,19
7024,2010,1,2,5,30,5,2,4
7025,2010,1,2,5,33,5,2,27
7026,2010,1,2,5,35,5,2,12
7027,2010,1,2,5,38,5,2,4
7028,2010,1,2,5,41,5,2,13
7029,2010,1,2,6,50,5,2,5
7030,2010,1,2,6,51,5,2,2
7031,2010,1,2,6,52,5,2,1
7032,2010,1,2,6,89,5,2,19
7033,2010,1,2,6,53,5,2,11
7034,2010,1,2,6,157,5,2,7
7035,2010,1,2,6,55,5,2,0
7036,2010,1,2,6,54,5,2,0
7037,2010,1,2,6,57,5,2,0
7038,2010,1,2,6,58,5,2,0
7039,2010,1,2,6,59,5,2,0
7040,2010,1,2,6,60,5,2,0
7041,2010,1,2,6,61,5,2,2
7042,2010,1,2,6,62,5,2,4
7043,2010,1,2,6,65,5,2,20
7044,2010,1,2,6,66,5,2,27
7045,2010,1,2,6,67,5,2,28
7046,2010,1,2,6,153,5,2,14
